"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,2000,0
24.0,1,2000,0
25.0,1,2000,0
26.0,1,2000,0
27.0,1,2000,0
28.0,1,2000,0
29.0,1,1999,0
30.0,1,1999,0
31.0,1,1999,0
32.0,1,1999,0
33.0,1,1999,0
34.0,1,1999,0
35.0,1,1999,0
36.0,1,1998,0
37.0,1,1995,0
38.0,1,1993,0
39.0,1,1989,0
40.0,1,1983,0
41.0,1,1973,0
42.0,1,1964,0
43.0,1,1955,0
44.0,1,1948,0
45.0,1,1943,0
46.0,1,1934,0
47.0,1,1927,0
48.0,1,1914,0
49.0,1,1896,0
50.0,1,1890,0
51.0,1,1877,0
52.0,1,1870,0
53.0,1,1858,0
54.0,1,1840,0
55.0,1,1833,0
56.0,1,1828,0
57.0,1,1813,0
58.0,1,1801,0
59.0,1,1785,0
60.0,1,1772,0
61.0,1,1758,0
62.0,1,1747,0
63.0,1,1728,0
64.0,1,1717,0
65.0,1,1704,0
66.0,1,1685,0
67.0,1,1658,0
68.0,1,1646,0
69.0,1,1633,0
70.0,1,1611,0
71.0,1,1594,0
72.0,1,1577,0
73.0,1,1564,0
74.0,1,1543,0
75.0,1,1525,0
76.0,1,1509,0
77.0,1,1497,0
78.0,1,1489,0
79.0,1,1478,0
80.0,1,1465,0
81.0,1,1452,0
82.0,1,1439,0
83.0,1,1425,0
84.0,1,1409,0
85.0,1,1389,0
86.0,1,1374,0
87.0,1,1357,0
88.0,1,1343,0
89.0,1,1321,0
90.0,1,1298,0
91.0,1,1273,0
92.0,1,1260,0
93.0,1,1234,0
94.0,1,1217,0
95.0,1,1193,0
96.0,1,1172,0
97.0,1,1157,0
98.0,1,1136,0
99.0,1,1114,0
100.0,1,1085,0
101.0,1,1070,0
102.0,1,1047,0
103.0,1,1024,0
104.0,1,1002,0
105.0,1,986,0
106.0,1,956,0
107.0,1,923,0
108.0,1,902,0
109.0,1,879,0
110.0,1,854,0
111.0,1,822,0
112.0,1,793,0
113.0,1,771,0
114.0,1,736,0
115.0,1,709,0
116.0,1,686,0
117.0,1,660,0
118.0,1,634,0
119.0,1,610,0
120.0,1,587,0
121.0,1,568,0
122.0,1,547,0
123.0,1,532,0
124.0,1,509,0
125.0,1,489,0
126.0,1,466,0
127.0,1,450,0
128.0,1,434,0
129.0,1,413,0
130.0,1,401,0
131.0,1,378,0
132.0,1,366,0
133.0,1,349,0
134.0,1,330,0
135.0,1,316,0
136.0,1,302,0
137.0,1,290,0
138.0,1,278,0
139.0,1,262,0
140.0,1,253,0
141.0,1,236,0
142.0,1,222,0
143.0,1,203,0
144.0,1,192,0
145.0,1,181,0
146.0,1,164,0
147.0,1,155,0
148.0,1,139,0
149.0,1,127,0
150.0,1,119,0
151.0,1,107,0
152.0,1,100,0
153.0,1,92,0
154.0,1,83,0
155.0,1,80,0
156.0,1,75,0
157.0,1,67,0
158.0,1,53,0
159.0,1,46,0
160.0,1,36,0
161.0,1,29,0
162.0,1,26,0
