"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,2000,0
24.0,1,2000,0
25.0,1,2000,0
26.0,1,2000,0
27.0,1,2000,0
28.0,1,2000,0
29.0,1,2000,0
30.0,1,2000,0
31.0,1,1999,0
32.0,1,1999,0
33.0,1,1997,0
34.0,1,1996,0
35.0,1,1996,0
36.0,1,1996,0
37.0,1,1996,0
38.0,1,1996,0
39.0,1,1993,0
40.0,1,1993,0
41.0,1,1992,0
42.0,1,1991,0
43.0,1,1991,0
44.0,1,1989,0
45.0,1,1988,0
46.0,1,1987,0
47.0,1,1986,0
48.0,1,1982,0
49.0,1,1982,0
50.0,1,1980,0
51.0,1,1979,0
52.0,1,1979,0
53.0,1,1977,0
54.0,1,1977,0
55.0,1,1975,0
56.0,1,1973,0
57.0,1,1970,0
58.0,1,1968,0
59.0,1,1968,0
60.0,1,1968,0
61.0,1,1964,0
62.0,1,1962,0
63.0,1,1959,0
64.0,1,1957,0
65.0,1,1952,0
66.0,1,1948,0
67.0,1,1943,0
68.0,1,1939,0
69.0,1,1934,0
70.0,1,1927,0
71.0,1,1924,0
72.0,1,1917,0
73.0,1,1911,0
74.0,1,1907,0
75.0,1,1899,0
76.0,1,1891,0
77.0,1,1890,0
78.0,1,1885,0
79.0,1,1874,0
80.0,1,1873,0
81.0,1,1859,0
82.0,1,1853,0
83.0,1,1841,0
84.0,1,1829,0
85.0,1,1823,0
86.0,1,1817,0
87.0,1,1811,0
88.0,1,1806,0
89.0,1,1800,0
90.0,1,1786,0
91.0,1,1777,0
92.0,1,1764,0
93.0,1,1752,0
94.0,1,1737,0
95.0,1,1722,0
96.0,1,1710,0
97.0,1,1695,0
98.0,1,1683,0
99.0,1,1678,0
100.0,1,1671,0
101.0,1,1660,0
102.0,1,1653,0
103.0,1,1643,0
104.0,1,1631,0
105.0,1,1614,0
106.0,1,1598,0
107.0,1,1587,0
108.0,1,1575,0
109.0,1,1563,0
110.0,1,1535,0
111.0,1,1523,0
112.0,1,1507,0
113.0,1,1496,0
114.0,1,1483,0
115.0,1,1467,0
116.0,1,1450,0
117.0,1,1436,0
118.0,1,1422,0
119.0,1,1409,0
120.0,1,1393,0
121.0,1,1378,0
122.0,1,1365,0
123.0,1,1350,0
124.0,1,1332,0
125.0,1,1319,0
126.0,1,1306,0
127.0,1,1279,0
128.0,1,1256,0
129.0,1,1229,0
130.0,1,1206,0
131.0,1,1187,0
132.0,1,1169,0
133.0,1,1151,0
134.0,1,1114,0
135.0,1,1079,0
136.0,1,1053,0
137.0,1,1037,0
138.0,1,1011,0
139.0,1,989,0
140.0,1,970,0
141.0,1,943,0
142.0,1,925,0
143.0,1,900,0
144.0,1,882,0
145.0,1,864,0
146.0,1,840,0
147.0,1,813,0
148.0,1,789,0
149.0,1,769,0
150.0,1,745,0
151.0,1,722,0
152.0,1,701,0
153.0,1,667,0
154.0,1,648,0
155.0,1,624,0
156.0,1,600,0
157.0,1,586,0
158.0,1,563,0
159.0,1,535,0
160.0,1,515,0
161.0,1,492,0
162.0,1,470,0
163.0,1,452,0
164.0,1,421,0
165.0,1,399,0
166.0,1,381,0
167.0,1,367,0
168.0,1,350,0
169.0,1,334,0
170.0,1,317,0
171.0,1,297,0
172.0,1,274,0
173.0,1,258,0
174.0,1,239,0
175.0,1,230,0
176.0,1,218,0
177.0,1,200,0
178.0,1,183,0
179.0,1,174,0
180.0,1,157,0
181.0,1,144,0
182.0,1,128,0
183.0,1,117,0
184.0,1,106,0
185.0,1,95,0
186.0,1,85,0
187.0,1,81,0
188.0,1,71,0
189.0,1,65,0
190.0,1,62,0
191.0,1,54,0
192.0,1,48,0
193.0,1,46,0
194.0,1,37,0
195.0,1,31,0
196.0,1,28,0
197.0,1,22,0
198.0,1,19,0
199.0,1,18,0
200.0,1,16,0
201.0,1,15,0
202.0,1,13,0
203.0,1,12,0
204.0,1,12,0
205.0,1,12,0
206.0,1,7,0
207.0,1,6,0
208.0,1,6,0
209.0,1,3,0
210.0,1,2,0
211.0,1,2,0
212.0,1,2,0
213.0,1,1,0
214.0,1,1,0
215.0,1,1,0
216.0,1,0,0
217.0,1,0,0
218.0,1,0,0
219.0,1,0,0
220.0,1,0,0
221.0,1,0,0
