"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,2000,0
24.0,1,2000,0
25.0,1,2000,0
26.0,1,1999,0
27.0,1,1999,0
28.0,1,1999,0
29.0,1,1999,0
30.0,1,1999,0
31.0,1,1996,0
32.0,1,1994,0
33.0,1,1993,0
34.0,1,1993,0
35.0,1,1993,0
36.0,1,1993,0
37.0,1,1991,0
38.0,1,1990,0
39.0,1,1989,0
40.0,1,1988,0
41.0,1,1985,0
42.0,1,1983,0
43.0,1,1983,0
44.0,1,1982,0
45.0,1,1981,0
46.0,1,1981,0
47.0,1,1980,0
48.0,1,1979,0
49.0,1,1978,0
50.0,1,1975,0
51.0,1,1975,0
52.0,1,1973,0
53.0,1,1970,0
54.0,1,1968,0
55.0,1,1968,0
56.0,1,1968,0
57.0,1,1965,0
58.0,1,1964,0
59.0,1,1963,0
60.0,1,1962,0
61.0,1,1960,0
62.0,1,1959,0
63.0,1,1954,0
64.0,1,1952,0
65.0,1,1951,0
66.0,1,1947,0
67.0,1,1946,0
68.0,1,1943,0
69.0,1,1941,0
70.0,1,1940,0
71.0,1,1939,0
72.0,1,1938,0
73.0,1,1935,0
74.0,1,1931,0
75.0,1,1928,0
76.0,1,1926,0
77.0,1,1919,0
78.0,1,1915,0
79.0,1,1908,0
80.0,1,1904,0
81.0,1,1897,0
82.0,1,1891,0
83.0,1,1888,0
84.0,1,1880,0
85.0,1,1874,0
86.0,1,1864,0
87.0,1,1853,0
88.0,1,1848,0
89.0,1,1843,0
90.0,1,1829,0
91.0,1,1820,0
92.0,1,1805,0
93.0,1,1793,0
94.0,1,1785,0
95.0,1,1771,0
96.0,1,1760,0
97.0,1,1750,0
98.0,1,1737,0
99.0,1,1728,0
100.0,1,1720,0
101.0,1,1707,0
102.0,1,1700,0
103.0,1,1692,0
104.0,1,1676,0
105.0,1,1661,0
106.0,1,1641,0
107.0,1,1624,0
108.0,1,1612,0
109.0,1,1600,0
110.0,1,1587,0
111.0,1,1569,0
112.0,1,1556,0
113.0,1,1542,0
114.0,1,1528,0
115.0,1,1507,0
116.0,1,1489,0
117.0,1,1472,0
118.0,1,1452,0
119.0,1,1437,0
120.0,1,1422,0
121.0,1,1409,0
122.0,1,1385,0
123.0,1,1369,0
124.0,1,1346,0
125.0,1,1322,0
126.0,1,1307,0
127.0,1,1295,0
128.0,1,1267,0
129.0,1,1247,0
130.0,1,1227,0
131.0,1,1202,0
