"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,2000,0
24.0,1,2000,0
25.0,1,2000,0
26.0,1,2000,0
27.0,1,2000,0
28.0,1,2000,0
29.0,1,1998,0
30.0,1,1997,0
31.0,1,1995,0
32.0,1,1994,0
33.0,1,1994,0
34.0,1,1994,0
35.0,1,1994,0
36.0,1,1993,0
37.0,1,1993,0
38.0,1,1993,0
39.0,1,1992,0
40.0,1,1992,0
41.0,1,1991,0
42.0,1,1991,0
43.0,1,1991,0
44.0,1,1991,0
45.0,1,1991,0
46.0,1,1990,0
47.0,1,1989,0
48.0,1,1986,0
49.0,1,1986,0
50.0,1,1981,0
51.0,1,1981,0
52.0,1,1976,0
53.0,1,1974,0
54.0,1,1970,0
55.0,1,1968,0
56.0,1,1968,0
57.0,1,1966,0
58.0,1,1963,0
59.0,1,1960,0
60.0,1,1959,0
61.0,1,1959,0
62.0,1,1959,0
63.0,1,1955,0
64.0,1,1951,0
65.0,1,1951,0
66.0,1,1950,0
67.0,1,1947,0
68.0,1,1943,0
69.0,1,1939,0
70.0,1,1935,0
71.0,1,1934,0
72.0,1,1930,0
73.0,1,1924,0
74.0,1,1920,0
75.0,1,1916,0
76.0,1,1913,0
77.0,1,1906,0
78.0,1,1902,0
79.0,1,1897,0
80.0,1,1891,0
81.0,1,1886,0
82.0,1,1881,0
83.0,1,1873,0
84.0,1,1870,0
85.0,1,1865,0
86.0,1,1862,0
87.0,1,1849,0
88.0,1,1842,0
89.0,1,1834,0
90.0,1,1821,0
91.0,1,1816,0
92.0,1,1807,0
93.0,1,1794,0
94.0,1,1783,0
95.0,1,1775,0
96.0,1,1763,0
97.0,1,1751,0
98.0,1,1738,0
99.0,1,1723,0
100.0,1,1712,0
101.0,1,1703,0
102.0,1,1683,0
103.0,1,1673,0
104.0,1,1659,0
105.0,1,1645,0
106.0,1,1627,0
107.0,1,1614,0
108.0,1,1594,0
109.0,1,1575,0
110.0,1,1558,0
111.0,1,1539,0
112.0,1,1519,0
113.0,1,1494,0
114.0,1,1477,0
115.0,1,1465,0
116.0,1,1454,0
117.0,1,1433,0
118.0,1,1412,0
119.0,1,1399,0
120.0,1,1368,0
121.0,1,1347,0
122.0,1,1331,0
123.0,1,1316,0
124.0,1,1294,0
125.0,1,1277,0
126.0,1,1255,0
127.0,1,1236,0
128.0,1,1209,0
129.0,1,1186,0
130.0,1,1165,0
131.0,1,1143,0
132.0,1,1113,0
133.0,1,1088,0
134.0,1,1066,0
135.0,1,1042,0
136.0,1,1012,0
137.0,1,990,0
138.0,1,960,0
139.0,1,930,0
140.0,1,913,0
141.0,1,890,0
142.0,1,853,0
143.0,1,829,0
144.0,1,796,0
145.0,1,769,0
146.0,1,746,0
147.0,1,720,0
148.0,1,702,0
149.0,1,669,0
150.0,1,638,0
151.0,1,613,0
152.0,1,589,0
153.0,1,559,0
154.0,1,528,0
155.0,1,502,0
