"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,2000,0
24.0,1,2000,0
25.0,1,2000,0
26.0,1,2000,0
27.0,1,2000,0
28.0,1,2000,0
29.0,1,2000,0
30.0,1,1999,0
31.0,1,1997,0
32.0,1,1995,0
33.0,1,1995,0
34.0,1,1994,0
35.0,1,1993,0
36.0,1,1993,0
37.0,1,1993,0
38.0,1,1992,0
39.0,1,1992,0
40.0,1,1992,0
41.0,1,1992,0
42.0,1,1991,0
43.0,1,1990,0
44.0,1,1990,0
45.0,1,1990,0
46.0,1,1989,0
47.0,1,1988,0
48.0,1,1988,0
49.0,1,1986,0
50.0,1,1986,0
51.0,1,1985,0
52.0,1,1983,0
53.0,1,1982,0
54.0,1,1980,0
55.0,1,1978,0
56.0,1,1978,0
57.0,1,1978,0
58.0,1,1976,0
59.0,1,1974,0
60.0,1,1970,0
61.0,1,1968,0
62.0,1,1967,0
63.0,1,1966,0
64.0,1,1964,0
65.0,1,1963,0
66.0,1,1961,0
67.0,1,1961,0
68.0,1,1958,0
69.0,1,1952,0
70.0,1,1951,0
71.0,1,1947,0
72.0,1,1943,0
73.0,1,1939,0
74.0,1,1937,0
75.0,1,1933,0
76.0,1,1931,0
77.0,1,1926,0
78.0,1,1922,0
79.0,1,1917,0
80.0,1,1912,0
81.0,1,1905,0
82.0,1,1903,0
83.0,1,1896,0
84.0,1,1894,0
85.0,1,1888,0
86.0,1,1883,0
87.0,1,1876,0
88.0,1,1871,0
89.0,1,1864,0
90.0,1,1860,0
91.0,1,1855,0
92.0,1,1849,0
93.0,1,1843,0
94.0,1,1834,0
95.0,1,1827,0
96.0,1,1816,0
97.0,1,1812,0
98.0,1,1802,0
99.0,1,1793,0
100.0,1,1781,0
101.0,1,1774,0
102.0,1,1766,0
103.0,1,1756,0
104.0,1,1747,0
105.0,1,1742,0
106.0,1,1728,0
107.0,1,1720,0
108.0,1,1713,0
109.0,1,1702,0
110.0,1,1694,0
111.0,1,1679,0
112.0,1,1669,0
113.0,1,1662,0
114.0,1,1648,0
115.0,1,1633,0
116.0,1,1617,0
117.0,1,1604,0
118.0,1,1590,0
119.0,1,1578,0
120.0,1,1565,0
121.0,1,1551,0
122.0,1,1542,0
123.0,1,1521,0
124.0,1,1507,0
125.0,1,1496,0
126.0,1,1488,0
127.0,1,1475,0
128.0,1,1467,0
129.0,1,1452,0
130.0,1,1432,0
131.0,1,1414,0
132.0,1,1390,0
133.0,1,1367,0
134.0,1,1349,0
135.0,1,1326,0
136.0,1,1301,0
137.0,1,1287,0
138.0,1,1265,0
139.0,1,1250,0
140.0,1,1229,0
141.0,1,1205,0
142.0,1,1181,0
143.0,1,1155,0
144.0,1,1132,0
145.0,1,1114,0
146.0,1,1096,0
147.0,1,1076,0
148.0,1,1050,0
149.0,1,1030,0
150.0,1,1002,0
151.0,1,980,0
152.0,1,953,0
153.0,1,928,0
154.0,1,910,0
155.0,1,895,0
156.0,1,858,0
157.0,1,828,0
158.0,1,806,0
159.0,1,779,0
160.0,1,754,0
161.0,1,727,0
162.0,1,698,0
163.0,1,673,0
