"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,1999,0
24.0,1,1999,0
25.0,1,1999,0
26.0,1,1998,0
27.0,1,1998,0
28.0,1,1998,0
29.0,1,1998,0
30.0,1,1998,0
31.0,1,1997,0
32.0,1,1997,0
33.0,1,1997,0
34.0,1,1995,0
35.0,1,1995,0
36.0,1,1995,0
37.0,1,1994,0
38.0,1,1991,0
39.0,1,1991,0
40.0,1,1991,0
41.0,1,1991,0
42.0,1,1991,0
43.0,1,1990,0
44.0,1,1989,0
45.0,1,1989,0
46.0,1,1989,0
47.0,1,1989,0
48.0,1,1987,0
49.0,1,1985,0
50.0,1,1984,0
51.0,1,1983,0
52.0,1,1982,0
53.0,1,1982,0
54.0,1,1978,0
55.0,1,1978,0
56.0,1,1974,0
57.0,1,1971,0
58.0,1,1969,0
59.0,1,1967,0
60.0,1,1965,0
61.0,1,1960,0
62.0,1,1955,0
63.0,1,1952,0
64.0,1,1947,0
65.0,1,1943,0
66.0,1,1940,0
67.0,1,1940,0
68.0,1,1939,0
69.0,1,1937,0
70.0,1,1935,0
71.0,1,1929,0
72.0,1,1925,0
73.0,1,1923,0
74.0,1,1920,0
75.0,1,1913,0
76.0,1,1913,0
77.0,1,1907,0
78.0,1,1900,0
79.0,1,1895,0
80.0,1,1892,0
81.0,1,1880,0
82.0,1,1874,0
83.0,1,1866,0
84.0,1,1860,0
85.0,1,1850,0
86.0,1,1838,0
87.0,1,1835,0
88.0,1,1825,0
89.0,1,1814,0
90.0,1,1801,0
91.0,1,1794,0
92.0,1,1788,0
93.0,1,1777,0
94.0,1,1771,0
95.0,1,1759,0
96.0,1,1753,0
97.0,1,1744,0
98.0,1,1730,0
99.0,1,1721,0
100.0,1,1709,0
101.0,1,1696,0
102.0,1,1683,0
103.0,1,1672,0
104.0,1,1656,0
105.0,1,1650,0
106.0,1,1633,0
107.0,1,1621,0
108.0,1,1609,0
109.0,1,1593,0
110.0,1,1580,0
111.0,1,1567,0
112.0,1,1559,0
113.0,1,1545,0
114.0,1,1532,0
115.0,1,1518,0
116.0,1,1503,0
117.0,1,1483,0
118.0,1,1474,0
119.0,1,1458,0
120.0,1,1447,0
121.0,1,1422,0
122.0,1,1399,0
123.0,1,1372,0
124.0,1,1354,0
125.0,1,1336,0
126.0,1,1317,0
127.0,1,1300,0
128.0,1,1279,0
129.0,1,1258,0
130.0,1,1242,0
131.0,1,1222,0
132.0,1,1199,0
133.0,1,1179,0
134.0,1,1150,0
135.0,1,1120,0
136.0,1,1099,0
137.0,1,1076,0
138.0,1,1052,0
139.0,1,1039,0
140.0,1,1017,0
141.0,1,991,0
142.0,1,960,0
143.0,1,932,0
144.0,1,907,0
145.0,1,886,0
146.0,1,860,0
147.0,1,835,0
148.0,1,810,0
149.0,1,786,0
150.0,1,760,0
151.0,1,740,0
152.0,1,719,0
153.0,1,693,0
154.0,1,672,0
155.0,1,645,0
156.0,1,627,0
157.0,1,606,0
158.0,1,589,0
159.0,1,568,0
160.0,1,552,0
161.0,1,531,0
162.0,1,512,0
163.0,1,491,0
164.0,1,474,0
165.0,1,457,0
166.0,1,434,0
167.0,1,418,0
168.0,1,398,0
169.0,1,379,0
170.0,1,365,0
171.0,1,349,0
172.0,1,329,0
173.0,1,318,0
174.0,1,309,0
175.0,1,297,0
176.0,1,285,0
177.0,1,271,0
178.0,1,262,0
179.0,1,251,0
180.0,1,231,0
181.0,1,211,0
182.0,1,200,0
183.0,1,191,0
184.0,1,176,0
185.0,1,164,0
186.0,1,149,0
187.0,1,144,0
188.0,1,132,0
189.0,1,123,0
190.0,1,117,0
191.0,1,113,0
192.0,1,107,0
193.0,1,95,0
194.0,1,86,0
195.0,1,77,0
196.0,1,71,0
197.0,1,63,0
198.0,1,57,0
199.0,1,50,0
200.0,1,46,0
201.0,1,42,0
202.0,1,40,0
203.0,1,37,0
