"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,1999,0
21.0,1,1999,0
22.0,1,1999,0
23.0,1,1999,0
24.0,1,1999,0
25.0,1,1998,0
26.0,1,1998,0
27.0,1,1997,0
28.0,1,1997,0
29.0,1,1997,0
30.0,1,1997,0
31.0,1,1996,0
32.0,1,1995,0
33.0,1,1993,0
34.0,1,1993,0
35.0,1,1992,0
36.0,1,1992,0
37.0,1,1990,0
38.0,1,1989,0
39.0,1,1988,0
40.0,1,1987,0
41.0,1,1986,0
42.0,1,1986,0
43.0,1,1985,0
44.0,1,1985,0
45.0,1,1984,0
46.0,1,1982,0
47.0,1,1982,0
48.0,1,1982,0
49.0,1,1981,0
50.0,1,1980,0
51.0,1,1977,0
52.0,1,1975,0
53.0,1,1973,0
54.0,1,1972,0
55.0,1,1968,0
56.0,1,1967,0
57.0,1,1966,0
58.0,1,1963,0
59.0,1,1961,0
60.0,1,1961,0
61.0,1,1956,0
62.0,1,1954,0
63.0,1,1953,0
64.0,1,1951,0
65.0,1,1950,0
66.0,1,1948,0
67.0,1,1947,0
68.0,1,1941,0
69.0,1,1939,0
70.0,1,1938,0
71.0,1,1936,0
72.0,1,1933,0
73.0,1,1931,0
74.0,1,1928,0
75.0,1,1923,0
76.0,1,1923,0
77.0,1,1920,0
78.0,1,1914,0
79.0,1,1909,0
80.0,1,1907,0
81.0,1,1902,0
82.0,1,1897,0
83.0,1,1893,0
84.0,1,1884,0
85.0,1,1882,0
86.0,1,1879,0
87.0,1,1873,0
88.0,1,1868,0
89.0,1,1861,0
90.0,1,1856,0
91.0,1,1853,0
92.0,1,1843,0
93.0,1,1834,0
94.0,1,1824,0
95.0,1,1813,0
96.0,1,1805,0
97.0,1,1795,0
98.0,1,1790,0
99.0,1,1776,0
100.0,1,1765,0
101.0,1,1752,0
102.0,1,1732,0
103.0,1,1726,0
104.0,1,1716,0
105.0,1,1707,0
106.0,1,1694,0
107.0,1,1676,0
108.0,1,1666,0
109.0,1,1653,0
110.0,1,1641,0
111.0,1,1632,0
112.0,1,1619,0
113.0,1,1609,0
114.0,1,1592,0
115.0,1,1574,0
116.0,1,1550,0
117.0,1,1537,0
118.0,1,1524,0
119.0,1,1504,0
120.0,1,1493,0
121.0,1,1476,0
122.0,1,1456,0
123.0,1,1435,0
124.0,1,1418,0
125.0,1,1403,0
126.0,1,1384,0
127.0,1,1363,0
128.0,1,1336,0
129.0,1,1316,0
130.0,1,1291,0
131.0,1,1265,0
132.0,1,1245,0
133.0,1,1220,0
134.0,1,1200,0
135.0,1,1171,0
136.0,1,1144,0
137.0,1,1123,0
138.0,1,1097,0
139.0,1,1058,0
140.0,1,1031,0
141.0,1,1007,0
142.0,1,985,0
143.0,1,959,0
144.0,1,935,0
145.0,1,903,0
146.0,1,878,0
147.0,1,853,0
148.0,1,824,0
149.0,1,793,0
150.0,1,768,0
151.0,1,743,0
152.0,1,707,0
153.0,1,669,0
154.0,1,643,0
155.0,1,606,0
156.0,1,573,0
157.0,1,542,0
158.0,1,501,0
159.0,1,474,0
160.0,1,448,0
161.0,1,424,0
162.0,1,397,0
163.0,1,366,0
164.0,1,345,0
165.0,1,324,0
166.0,1,306,0
167.0,1,281,0
168.0,1,258,0
169.0,1,234,0
170.0,1,217,0
171.0,1,202,0
172.0,1,185,0
173.0,1,165,0
174.0,1,148,0
175.0,1,135,0
176.0,1,124,0
177.0,1,110,0
178.0,1,106,0
179.0,1,98,0
180.0,1,85,0
181.0,1,78,0
182.0,1,68,0
183.0,1,61,0
184.0,1,51,0
185.0,1,46,0
