"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,2000,0
24.0,1,2000,0
25.0,1,2000,0
26.0,1,2000,0
27.0,1,2000,0
28.0,1,2000,0
29.0,1,2000,0
30.0,1,2000,0
31.0,1,2000,0
32.0,1,2000,0
33.0,1,1999,0
34.0,1,1998,0
35.0,1,1998,0
36.0,1,1998,0
37.0,1,1997,0
38.0,1,1996,0
39.0,1,1996,0
40.0,1,1996,0
41.0,1,1996,0
42.0,1,1996,0
43.0,1,1995,0
44.0,1,1995,0
45.0,1,1995,0
46.0,1,1995,0
47.0,1,1990,0
48.0,1,1988,0
49.0,1,1987,0
50.0,1,1986,0
51.0,1,1984,0
52.0,1,1983,0
53.0,1,1982,0
54.0,1,1982,0
55.0,1,1980,0
56.0,1,1977,0
57.0,1,1976,0
58.0,1,1974,0
59.0,1,1970,0
60.0,1,1968,0
61.0,1,1964,0
62.0,1,1961,0
63.0,1,1961,0
64.0,1,1959,0
65.0,1,1955,0
66.0,1,1954,0
67.0,1,1952,0
68.0,1,1950,0
69.0,1,1949,0
70.0,1,1947,0
71.0,1,1944,0
72.0,1,1942,0
73.0,1,1938,0
74.0,1,1930,0
75.0,1,1928,0
76.0,1,1925,0
77.0,1,1919,0
78.0,1,1912,0
79.0,1,1907,0
80.0,1,1902,0
81.0,1,1891,0
82.0,1,1885,0
83.0,1,1876,0
84.0,1,1872,0
85.0,1,1866,0
86.0,1,1862,0
87.0,1,1854,0
88.0,1,1844,0
89.0,1,1837,0
90.0,1,1825,0
91.0,1,1816,0
92.0,1,1808,0
93.0,1,1798,0
94.0,1,1789,0
95.0,1,1775,0
96.0,1,1762,0
97.0,1,1751,0
98.0,1,1736,0
99.0,1,1721,0
100.0,1,1707,0
101.0,1,1696,0
102.0,1,1689,0
103.0,1,1677,0
104.0,1,1662,0
105.0,1,1650,0
106.0,1,1642,0
107.0,1,1633,0
108.0,1,1616,0
109.0,1,1602,0
110.0,1,1581,0
111.0,1,1568,0
112.0,1,1553,0
113.0,1,1533,0
114.0,1,1517,0
115.0,1,1492,0
116.0,1,1474,0
117.0,1,1457,0
118.0,1,1443,0
119.0,1,1425,0
120.0,1,1415,0
121.0,1,1398,0
122.0,1,1382,0
123.0,1,1360,0
124.0,1,1342,0
125.0,1,1317,0
126.0,1,1298,0
127.0,1,1280,0
128.0,1,1256,0
129.0,1,1234,0
130.0,1,1212,0
131.0,1,1183,0
132.0,1,1164,0
133.0,1,1143,0
134.0,1,1118,0
135.0,1,1096,0
136.0,1,1070,0
137.0,1,1043,0
138.0,1,1020,0
139.0,1,995,0
140.0,1,974,0
141.0,1,953,0
142.0,1,914,0
143.0,1,890,0
144.0,1,869,0
145.0,1,840,0
146.0,1,818,0
147.0,1,799,0
148.0,1,769,0
149.0,1,738,0
150.0,1,712,0
151.0,1,690,0
152.0,1,669,0
153.0,1,644,0
154.0,1,615,0
155.0,1,595,0
156.0,1,576,0
157.0,1,548,0
158.0,1,524,0
159.0,1,501,0
160.0,1,485,0
161.0,1,472,0
162.0,1,449,0
163.0,1,427,0
164.0,1,408,0
165.0,1,381,0
166.0,1,359,0
167.0,1,344,0
168.0,1,330,0
169.0,1,316,0
170.0,1,298,0
171.0,1,283,0
172.0,1,263,0
173.0,1,254,0
174.0,1,239,0
175.0,1,227,0
176.0,1,212,0
177.0,1,200,0
178.0,1,190,0
179.0,1,182,0
180.0,1,175,0
181.0,1,165,0
