"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,2000,0
24.0,1,2000,0
25.0,1,2000,0
26.0,1,2000,0
27.0,1,2000,0
28.0,1,2000,0
29.0,1,2000,0
30.0,1,2000,0
31.0,1,2000,0
32.0,1,2000,0
33.0,1,2000,0
34.0,1,2000,0
35.0,1,2000,0
36.0,1,1999,0
37.0,1,1999,0
38.0,1,1995,0
39.0,1,1991,0
40.0,1,1988,0
41.0,1,1981,0
42.0,1,1975,0
43.0,1,1969,0
44.0,1,1961,0
45.0,1,1950,0
46.0,1,1936,0
47.0,1,1929,0
48.0,1,1920,0
49.0,1,1910,0
50.0,1,1901,0
51.0,1,1888,0
52.0,1,1878,0
53.0,1,1861,0
54.0,1,1846,0
55.0,1,1833,0
56.0,1,1827,0
57.0,1,1818,0
58.0,1,1810,0
59.0,1,1800,0
60.0,1,1787,0
61.0,1,1768,0
62.0,1,1747,0
63.0,1,1737,0
64.0,1,1724,0
65.0,1,1705,0
66.0,1,1687,0
67.0,1,1675,0
68.0,1,1663,0
69.0,1,1642,0
70.0,1,1637,0
71.0,1,1627,0
72.0,1,1605,0
73.0,1,1590,0
74.0,1,1572,0
75.0,1,1557,0
76.0,1,1546,0
77.0,1,1528,0
78.0,1,1512,0
79.0,1,1503,0
80.0,1,1489,0
81.0,1,1474,0
82.0,1,1458,0
83.0,1,1439,0
84.0,1,1415,0
85.0,1,1404,0
86.0,1,1393,0
87.0,1,1370,0
88.0,1,1348,0
89.0,1,1330,0
90.0,1,1310,0
91.0,1,1287,0
92.0,1,1267,0
93.0,1,1251,0
94.0,1,1234,0
95.0,1,1212,0
96.0,1,1201,0
97.0,1,1183,0
98.0,1,1159,0
99.0,1,1139,0
100.0,1,1118,0
101.0,1,1089,0
102.0,1,1066,0
103.0,1,1050,0
104.0,1,1038,0
105.0,1,1020,0
106.0,1,997,0
107.0,1,977,0
108.0,1,958,0
109.0,1,943,0
110.0,1,914,0
111.0,1,891,0
112.0,1,868,0
113.0,1,849,0
114.0,1,828,0
115.0,1,803,0
116.0,1,777,0
117.0,1,749,0
118.0,1,727,0
119.0,1,707,0
120.0,1,690,0
121.0,1,670,0
122.0,1,648,0
123.0,1,616,0
124.0,1,588,0
125.0,1,565,0
126.0,1,543,0
127.0,1,524,0
128.0,1,508,0
129.0,1,495,0
130.0,1,475,0
131.0,1,459,0
132.0,1,447,0
133.0,1,427,0
134.0,1,406,0
135.0,1,396,0
136.0,1,376,0
137.0,1,360,0
138.0,1,340,0
139.0,1,325,0
140.0,1,312,0
141.0,1,303,0
142.0,1,290,0
143.0,1,277,0
144.0,1,263,0
145.0,1,253,0
146.0,1,236,0
147.0,1,223,0
148.0,1,215,0
149.0,1,207,0
150.0,1,195,0
151.0,1,185,0
152.0,1,174,0
153.0,1,164,0
154.0,1,155,0
155.0,1,145,0
156.0,1,132,0
157.0,1,126,0
158.0,1,118,0
159.0,1,103,0
160.0,1,95,0
161.0,1,89,0
162.0,1,82,0
163.0,1,73,0
164.0,1,68,0
165.0,1,61,0
166.0,1,52,0
167.0,1,47,0
168.0,1,46,0
169.0,1,44,0
170.0,1,40,0
171.0,1,36,0
172.0,1,32,0
173.0,1,29,0
174.0,1,25,0
175.0,1,24,0
176.0,1,20,0
177.0,1,17,0
178.0,1,14,0
179.0,1,13,0
180.0,1,12,0
181.0,1,8,0
182.0,1,7,0
183.0,1,7,0
184.0,1,6,0
185.0,1,5,0
186.0,1,4,0
187.0,1,4,0
188.0,1,2,0
189.0,1,2,0
190.0,1,2,0
191.0,1,2,0
192.0,1,2,0
193.0,1,2,0
194.0,1,2,0
195.0,1,2,0
196.0,1,2,0
197.0,1,2,0
198.0,1,1,0
199.0,1,1,0
200.0,1,1,0
201.0,1,0,0
