"tick","run","Ant Count","Tip Count"
1.0,1,2000,0
2.0,1,2000,0
3.0,1,2000,0
4.0,1,2000,0
5.0,1,2000,0
6.0,1,2000,0
7.0,1,2000,0
8.0,1,2000,0
9.0,1,2000,0
10.0,1,2000,0
11.0,1,2000,0
12.0,1,2000,0
13.0,1,2000,0
14.0,1,2000,0
15.0,1,2000,0
16.0,1,2000,0
17.0,1,2000,0
18.0,1,2000,0
19.0,1,2000,0
20.0,1,2000,0
21.0,1,2000,0
22.0,1,2000,0
23.0,1,2000,0
24.0,1,1999,0
25.0,1,1999,0
26.0,1,1999,0
27.0,1,1999,0
28.0,1,1998,0
29.0,1,1998,0
30.0,1,1998,0
31.0,1,1998,0
32.0,1,1995,0
33.0,1,1995,0
34.0,1,1995,0
35.0,1,1995,0
36.0,1,1992,0
37.0,1,1992,0
38.0,1,1992,0
39.0,1,1992,0
40.0,1,1992,0
41.0,1,1992,0
42.0,1,1992,0
43.0,1,1991,0
44.0,1,1990,0
45.0,1,1989,0
46.0,1,1989,0
47.0,1,1988,0
48.0,1,1986,0
49.0,1,1985,0
50.0,1,1984,0
51.0,1,1981,0
52.0,1,1978,0
53.0,1,1974,0
54.0,1,1973,0
55.0,1,1971,0
56.0,1,1971,0
57.0,1,1968,0
58.0,1,1966,0
59.0,1,1966,0
60.0,1,1965,0
61.0,1,1963,0
62.0,1,1960,0
63.0,1,1958,0
64.0,1,1957,0
65.0,1,1955,0
66.0,1,1951,0
67.0,1,1948,0
68.0,1,1947,0
69.0,1,1944,0
70.0,1,1942,0
71.0,1,1938,0
72.0,1,1934,0
73.0,1,1929,0
74.0,1,1927,0
75.0,1,1924,0
76.0,1,1916,0
77.0,1,1911,0
78.0,1,1908,0
79.0,1,1900,0
80.0,1,1887,0
81.0,1,1875,0
82.0,1,1871,0
83.0,1,1864,0
84.0,1,1857,0
85.0,1,1848,0
86.0,1,1840,0
87.0,1,1834,0
88.0,1,1828,0
89.0,1,1818,0
90.0,1,1807,0
91.0,1,1792,0
92.0,1,1781,0
93.0,1,1774,0
94.0,1,1764,0
95.0,1,1755,0
96.0,1,1741,0
97.0,1,1729,0
98.0,1,1716,0
99.0,1,1708,0
100.0,1,1689,0
101.0,1,1678,0
102.0,1,1659,0
103.0,1,1647,0
104.0,1,1634,0
105.0,1,1618,0
106.0,1,1610,0
107.0,1,1591,0
108.0,1,1577,0
109.0,1,1564,0
110.0,1,1546,0
111.0,1,1526,0
112.0,1,1508,0
113.0,1,1489,0
114.0,1,1466,0
115.0,1,1447,0
116.0,1,1423,0
117.0,1,1399,0
118.0,1,1378,0
119.0,1,1364,0
120.0,1,1332,0
121.0,1,1307,0
122.0,1,1290,0
123.0,1,1269,0
124.0,1,1248,0
125.0,1,1224,0
126.0,1,1206,0
127.0,1,1188,0
128.0,1,1164,0
129.0,1,1140,0
130.0,1,1121,0
131.0,1,1097,0
132.0,1,1079,0
133.0,1,1053,0
134.0,1,1039,0
135.0,1,1013,0
136.0,1,995,0
137.0,1,974,0
138.0,1,952,0
139.0,1,930,0
140.0,1,910,0
141.0,1,887,0
142.0,1,868,0
143.0,1,839,0
144.0,1,807,0
145.0,1,782,0
146.0,1,761,0
147.0,1,737,0
148.0,1,711,0
149.0,1,681,0
150.0,1,656,0
151.0,1,631,0
152.0,1,614,0
153.0,1,588,0
154.0,1,565,0
155.0,1,541,0
156.0,1,513,0
157.0,1,496,0
158.0,1,474,0
159.0,1,444,0
160.0,1,424,0
161.0,1,399,0
162.0,1,390,0
163.0,1,373,0
164.0,1,356,0
165.0,1,344,0
166.0,1,331,0
167.0,1,308,0
168.0,1,296,0
169.0,1,279,0
170.0,1,268,0
171.0,1,256,0
172.0,1,238,0
173.0,1,222,0
174.0,1,209,0
175.0,1,198,0
176.0,1,188,0
177.0,1,169,0
178.0,1,154,0
179.0,1,140,0
180.0,1,131,0
181.0,1,122,0
182.0,1,110,0
183.0,1,103,0
184.0,1,90,0
185.0,1,81,0
186.0,1,76,0
187.0,1,64,0
188.0,1,58,0
189.0,1,53,0
190.0,1,47,0
191.0,1,38,0
192.0,1,34,0
193.0,1,32,0
194.0,1,29,0
195.0,1,25,0
196.0,1,22,0
197.0,1,17,0
198.0,1,14,0
199.0,1,9,0
200.0,1,9,0
201.0,1,5,0
202.0,1,5,0
203.0,1,4,0
